LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN0111700000000,1,117,"Shelby County, AL",2021,"115,579","113,108","2,471",2.1
CN0111900000000,1,119,"Sumter County, AL",2021,"4,485","4,290",195,4.3
CN0112100000000,1,121,"Talladega County, AL",2021,"33,869","32,435","1,434",4.2
CN0112300000000,1,123,"Tallapoosa County, AL",2021,"16,215","15,515",700,4.3
CN0112500000000,1,125,"Tuscaloosa County, AL",2021,"105,082","101,422","3,660",3.5
CN0112700000000,1,127,"Walker County, AL",2021,"26,267","25,374",893,3.4
CN0112900000000,1,129,"Washington County, AL",2021,"5,845","5,556",289,4.9
CN0113100000000,1,131,"Wilcox County, AL",2021,"3,540","3,269",271,7.7
CN0113300000000,1,133,"Winston County, AL",2021,"9,911","9,638",273,2.8
CN0201300000000,2,13,"Aleutians East Borough, AK",2021,"2,373","2,313",60,2.5
CN0201600000000,2,16,"Aleutians West Census Area, AK",2021,"3,388","3,260",128,3.8
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2021,"147,420","138,645","8,775",6.0
CN0205000000000,2,50,"Bethel Census Area, AK",2021,"6,851","5,970",881,12.9
CN0206000000000,2,60,"Bristol Bay Borough, AK",2021,508,483,25,4.9
CN0206300000000,2,63,"Chugach Census Area, AK",2021,"3,679","3,599",80,2.2
CN0206600000000,2,66,"Copper River Census Area, AK",2021,"1,137","1,099",38,3.3
CN0206800000000,2,68,"Denali Borough, AK",2021,924,844,80,8.7
CN0207000000000,2,70,"Dillingham Census Area, AK",2021,"1,686","1,549",137,8.1
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2021,"44,598","42,324","2,274",5.1
CN0210000000000,2,100,"Haines Borough, AK",2021,801,692,109,13.6
CN0210500000000,2,105,"Hoonah-Angoon Census Area, AK",2021,"1,180","1,073",107,9.1
CN0211000000000,2,110,"Juneau Borough/city, AK",2021,"16,281","15,490",791,4.9
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2021,"26,468","24,458","2,010",7.6
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2021,"6,876","6,400",476,6.9
CN0215000000000,2,150,"Kodiak Island Borough, AK",2021,"5,912","5,530",382,6.5
CN0215800000000,2,158,"Kusilvak Census Area, AK",2021,"2,411","1,959",452,18.7
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2021,690,634,56,8.1
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2021,"49,510","46,165","3,345",6.8
CN0218000000000,2,180,"Nome Census Area, AK",2021,"3,985","3,599",386,9.7
CN0218500000000,2,185,"North Slope Borough, AK",2021,"4,837","4,637",200,4.1
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2021,"2,965","2,642",323,10.9
CN0219500000000,2,195,"Petersburg Borough, AK",2021,"1,673","1,562",111,6.6
CN0219800000000,2,198,"Prince of Wales-Hyder Census Area, AK",2021,"2,474","2,252",222,9.0
CN0222000000000,2,220,"Sitka Borough/city, AK",2021,"4,454","4,253",201,4.5
CN0223000000000,2,230,"Skagway Municipality, AK",2021,631,546,85,13.5
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2021,"2,966","2,755",211,7.1
CN0227500000000,2,275,"Wrangell Borough/city, AK",2021,776,709,67,8.6
CN0228200000000,2,282,"Yakutat Borough/city, AK",2021,372,350,22,5.9
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",2021,"2,577","2,281",296,11.5
CN0400100000000,4,1,"Apache County, AZ",2021,"19,110","17,415","1,695",8.9
CN0400300000000,4,3,"Cochise County, AZ",2021,"47,667","45,184","2,483",5.2
CN0400500000000,4,5,"Coconino County, AZ",2021,"70,420","66,016","4,404",6.3
CN0400700000000,4,7,"Gila County, AZ",2021,"20,823","19,778","1,045",5.0
CN0400900000000,4,9,"Graham County, AZ",2021,"15,481","14,802",679,4.4
CN0401100000000,4,11,"Greenlee County, AZ",2021,"4,716","4,535",181,3.8
CN0401200000000,4,12,"La Paz County, AZ",2021,"5,666","5,241",425,7.5
CN0401300000000,4,13,"Maricopa County, AZ",2021,"2,333,377","2,226,431","106,946",4.6
CN0401500000000,4,15,"Mohave County, AZ",2021,"84,524","79,571","4,953",5.9
CN0401700000000,4,17,"Navajo County, AZ",2021,"36,620","34,023","2,597",7.1
CN0401900000000,4,19,"Pima County, AZ",2021,"483,513","458,938","24,575",5.1
CN0402100000000,4,21,"Pinal County, AZ",2021,"191,829","182,484","9,345",4.9
CN0402300000000,4,23,"Santa Cruz County, AZ",2021,"20,313","18,651","1,662",8.2
CN0402500000000,4,25,"Yavapai County, AZ",2021,"100,703","96,186","4,517",4.5
CN0402700000000,4,27,"Yuma County, AZ",2021,"93,535","81,498","12,037",12.9
CN0500100000000,5,1,"Arkansas County, AR",2021,"8,118","7,806",312,3.8
CN0500300000000,5,3,"Ashley County, AR",2021,"6,653","6,169",484,7.3
CN0500500000000,5,5,"Baxter County, AR",2021,"15,660","15,046",614,3.9
CN0500700000000,5,7,"Benton County, AR",2021,"144,713","140,642","4,071",2.8
CN0500900000000,5,9,"Boone County, AR",2021,"16,299","15,823",476,2.9
CN0501100000000,5,11,"Bradley County, AR",2021,"3,784","3,592",192,5.1
CN0501300000000,5,13,"Calhoun County, AR",2021,"2,106","2,028",78,3.7
CN0501500000000,5,15,"Carroll County, AR",2021,"12,104","11,669",435,3.6
CN0501700000000,5,17,"Chicot County, AR",2021,"3,387","3,130",257,7.6
CN0501900000000,5,19,"Clark County, AR",2021,"9,484","9,076",408,4.3
CN0502100000000,5,21,"Clay County, AR",2021,"5,908","5,693",215,3.6
CN0502300000000,5,23,"Cleburne County, AR",2021,"9,722","9,307",415,4.3
CN0502500000000,5,25,"Cleveland County, AR",2021,"2,958","2,836",122,4.1
CN0502700000000,5,27,"Columbia County, AR",2021,"8,823","8,363",460,5.2
CN0502900000000,5,29,"Conway County, AR",2021,"9,132","8,786",346,3.8
CN0503100000000,5,31,"Craighead County, AR",2021,"53,286","51,467","1,819",3.4
CN0503300000000,5,33,"Crawford County, AR",2021,"24,807","23,898",909,3.7
CN0503500000000,5,35,"Crittenden County, AR",2021,"20,326","19,227","1,099",5.4
CN0503700000000,5,37,"Cross County, AR",2021,"7,301","6,991",310,4.2
CN0503900000000,5,39,"Dallas County, AR",2021,"2,741","2,630",111,4.0
CN0504100000000,5,41,"Desha County, AR",2021,"4,234","3,943",291,6.9
CN0504300000000,5,43,"Drew County, AR",2021,"7,647","7,279",368,4.8
CN0504500000000,5,45,"Faulkner County, AR",2021,"59,916","57,798","2,118",3.5
CN0504700000000,5,47,"Franklin County, AR",2021,"6,932","6,666",266,3.8
CN0504900000000,5,49,"Fulton County, AR",2021,"4,179","4,001",178,4.3
CN0505100000000,5,51,"Garland County, AR",2021,"43,200","41,187","2,013",4.7
CN0505300000000,5,53,"Grant County, AR",2021,"8,120","7,859",261,3.2
CN0505500000000,5,55,"Greene County, AR",2021,"19,403","18,728",675,3.5
CN0505700000000,5,57,"Hempstead County, AR",2021,"8,182","7,870",312,3.8
CN0505900000000,5,59,"Hot Spring County, AR",2021,"13,293","12,765",528,4.0
CN0506100000000,5,61,"Howard County, AR",2021,"5,189","5,012",177,3.4
CN0506300000000,5,63,"Independence County, AR",2021,"16,666","16,025",641,3.8
CN0506500000000,5,65,"Izard County, AR",2021,"3,924","3,687",237,6.0
CN0506700000000,5,67,"Jackson County, AR",2021,"5,673","5,381",292,5.1
CN0506900000000,5,69,"Jefferson County, AR",2021,"25,248","23,579","1,669",6.6
CN0507100000000,5,71,"Johnson County, AR",2021,"10,063","9,605",458,4.6
CN0507300000000,5,73,"Lafayette County, AR",2021,"2,310","2,179",131,5.7
CN0507500000000,5,75,"Lawrence County, AR",2021,"6,459","6,172",287,4.4
CN0507700000000,5,77,"Lee County, AR",2021,"2,412","2,269",143,5.9
CN0507900000000,5,79,"Lincoln County, AR",2021,"3,353","3,184",169,5.0
CN0508100000000,5,81,"Little River County, AR",2021,"5,024","4,790",234,4.7
CN0508300000000,5,83,"Logan County, AR",2021,"8,934","8,587",347,3.9
CN0508500000000,5,85,"Lonoke County, AR",2021,"33,937","32,813","1,124",3.3
CN0508700000000,5,87,"Madison County, AR",2021,"7,492","7,259",233,3.1
CN0508900000000,5,89,"Marion County, AR",2021,"5,386","5,123",263,4.9
CN0509100000000,5,91,"Miller County, AR",2021,"16,533","15,625",908,5.5
CN0509300000000,5,93,"Mississippi County, AR",2021,"17,683","16,548","1,135",6.4
CN0509500000000,5,95,"Monroe County, AR",2021,"2,858","2,717",141,4.9
CN0509700000000,5,97,"Montgomery County, AR",2021,"2,984","2,846",138,4.6
CN0509900000000,5,99,"Nevada County, AR",2021,"2,745","2,607",138,5.0
CN0510100000000,5,101,"Newton County, AR",2021,"2,612","2,517",95,3.6
CN0510300000000,5,103,"Ouachita County, AR",2021,"8,887","8,513",374,4.2
CN0510500000000,5,105,"Perry County, AR",2021,"3,965","3,797",168,4.2
CN0510700000000,5,107,"Phillips County, AR",2021,"5,437","5,004",433,8.0
CN0510900000000,5,109,"Pike County, AR",2021,"4,470","4,289",181,4.0
CN0511100000000,5,111,"Poinsett County, AR",2021,"9,798","9,424",374,3.8
CN0511300000000,5,113,"Polk County, AR",2021,"7,279","6,938",341,4.7
CN0511500000000,5,115,"Pope County, AR",2021,"25,718","24,638","1,080",4.2
CN0511700000000,5,117,"Prairie County, AR",2021,"3,563","3,432",131,3.7
CN0511900000000,5,119,"Pulaski County, AR",2021,"188,133","179,093","9,040",4.8
CN0512100000000,5,121,"Randolph County, AR",2021,"7,398","7,102",296,4.0
CN0512300000000,5,123,"St. Francis County, AR",2021,"7,649","7,193",456,6.0
CN0512500000000,5,125,"Saline County, AR",2021,"59,888","58,049","1,839",3.1
CN0512700000000,5,127,"Scott County, AR",2021,"3,948","3,809",139,3.5
CN0512900000000,5,129,"Searcy County, AR",2021,"3,183","3,057",126,4.0
CN0513100000000,5,131,"Sebastian County, AR",2021,"57,653","55,613","2,040",3.5
CN0513300000000,5,133,"Sevier County, AR",2021,"6,750","6,519",231,3.4
CN0513500000000,5,135,"Sharp County, AR",2021,"5,922","5,640",282,4.8
CN0513700000000,5,137,"Stone County, AR",2021,"3,919","3,693",226,5.8
CN0513900000000,5,139,"Union County, AR",2021,"15,994","15,094",900,5.6
CN0514100000000,5,141,"Van Buren County, AR",2021,"5,620","5,343",277,4.9
CN0514300000000,5,143,"Washington County, AR",2021,"122,808","119,034","3,774",3.1
CN0514500000000,5,145,"White County, AR",2021,"32,792","31,453","1,339",4.1
CN0514700000000,5,147,"Woodruff County, AR",2021,"2,776","2,637",139,5.0
CN0514900000000,5,149,"Yell County, AR",2021,"8,920","8,613",307,3.4
CN0600100000000,6,1,"Alameda County, CA",2021,"846,489","796,894","49,595",5.9
CN0600300000000,6,3,"Alpine County, CA",2021,381,337,44,11.5
CN0600500000000,6,5,"Amador County, CA",2021,"14,544","13,512","1,032",7.1
CN0600700000000,6,7,"Butte County, CA",2021,"90,132","83,884","6,248",6.9
CN0600900000000,6,9,"Calaveras County, CA",2021,"17,041","15,797","1,244",7.3
CN0601100000000,6,11,"Colusa County, CA",2021,"11,023","9,681","1,342",12.2
CN0601300000000,6,13,"Contra Costa County, CA",2021,"567,533","532,645","34,888",6.1
CN0601500000000,6,15,"Del Norte County, CA",2021,"8,866","8,143",723,8.2
CN0601700000000,6,17,"El Dorado County, CA",2021,"87,078","81,742","5,336",6.1
CN0601900000000,6,19,"Fresno County, CA",2021,"438,845","398,077","40,768",9.3
CN0602100000000,6,21,"Glenn County, CA",2021,"11,722","10,832",890,7.6
CN0602300000000,6,23,"Humboldt County, CA",2021,"57,667","53,975","3,692",6.4
CN0602500000000,6,25,"Imperial County, CA",2021,"67,087","55,007","12,080",18.0
CN0602700000000,6,27,"Inyo County, CA",2021,"7,963","7,460",503,6.3
CN0602900000000,6,29,"Kern County, CA",2021,"388,079","349,541","38,538",9.9
CN0603100000000,6,31,"Kings County, CA",2021,"53,854","48,422","5,432",10.1
CN0603300000000,6,33,"Lake County, CA",2021,"24,874","22,671","2,203",8.9
CN0603500000000,6,35,"Lassen County, CA",2021,"8,593","7,981",612,7.1
CN0603700000000,6,37,"Los Angeles County, CA",2021,"4,999,687","4,551,624","448,063",9.0
CN0603900000000,6,39,"Madera County, CA",2021,"64,119","58,613","5,506",8.6
CN0604100000000,6,41,"Marin County, CA",2021,"121,936","116,026","5,910",4.8
CN0604300000000,6,43,"Mariposa County, CA",2021,"6,568","6,010",558,8.5
CN0604500000000,6,45,"Mendocino County, CA",2021,"35,652","33,275","2,377",6.7
CN0604700000000,6,47,"Merced County, CA",2021,"114,794","102,914","11,880",10.3
CN0604900000000,6,49,"Modoc County, CA",2021,"3,019","2,789",230,7.6
CN0605100000000,6,51,"Mono County, CA",2021,"7,803","7,247",556,7.1
CN0605300000000,6,53,"Monterey County, CA",2021,"209,791","192,143","17,648",8.4
CN0605500000000,6,55,"Napa County, CA",2021,"68,769","64,599","4,170",6.1
CN0605700000000,6,57,"Nevada County, CA",2021,"44,624","41,919","2,705",6.1
CN0605900000000,6,59,"Orange County, CA",2021,"1,569,396","1,475,969","93,427",6.0
CN0606100000000,6,61,"Placer County, CA",2021,"189,961","180,235","9,726",5.1
CN0606300000000,6,63,"Plumas County, CA",2021,"7,559","6,847",712,9.4
CN0606500000000,6,65,"Riverside County, CA",2021,"1,118,987","1,036,112","82,875",7.4
CN0606700000000,6,67,"Sacramento County, CA",2021,"746,879","696,698","50,181",6.7
CN0606900000000,6,69,"San Benito County, CA",2021,"32,691","30,346","2,345",7.2
CN0607100000000,6,71,"San Bernardino County, CA",2021,"989,402","915,533","73,869",7.5
CN0607300000000,6,73,"San Diego County, CA",2021,"1,571,258","1,471,256","100,002",6.4
CN0607500000000,6,75,"San Francisco County/city, CA",2021,"497,057","469,796","27,261",5.5
CN0607700000000,6,77,"San Joaquin County, CA",2021,"349,446","320,341","29,105",8.3
CN0607900000000,6,79,"San Luis Obispo County, CA",2021,"130,038","122,862","7,176",5.5
CN0608100000000,6,81,"San Mateo County, CA",2021,"410,531","390,669","19,862",4.8
CN0608300000000,6,83,"Santa Barbara County, CA",2021,"215,157","202,679","12,478",5.8
CN0608500000000,6,85,"Santa Clara County, CA",2021,"987,297","938,607","48,690",4.9
CN0608700000000,6,87,"Santa Cruz County, CA",2021,"132,954","124,008","8,946",6.7
CN0608900000000,6,89,"Shasta County, CA",2021,"76,251","71,186","5,065",6.6
CN0609100000000,6,91,"Sierra County, CA",2021,"1,304","1,222",82,6.3
CN0609300000000,6,93,"Siskiyou County, CA",2021,"16,019","14,655","1,364",8.5
CN0609500000000,6,95,"Solano County, CA",2021,"208,172","193,174","14,998",7.2
CN0609700000000,6,97,"Sonoma County, CA",2021,"240,922","227,462","13,460",5.6
CN0609900000000,6,99,"Stanislaus County, CA",2021,"242,978","222,926","20,052",8.3
CN0610100000000,6,101,"Sutter County, CA",2021,"44,098","40,010","4,088",9.3
CN0610300000000,6,103,"Tehama County, CA",2021,"26,539","24,685","1,854",7.0
CN0610500000000,6,105,"Trinity County, CA",2021,"5,307","4,984",323,6.1
CN0610700000000,6,107,"Tulare County, CA",2021,"202,969","181,531","21,438",10.6
CN0610900000000,6,109,"Tuolumne County, CA",2021,"20,561","19,088","1,473",7.2
CN0611100000000,6,111,"Ventura County, CA",2021,"407,496","382,189","25,307",6.2
CN0611300000000,6,113,"Yolo County, CA",2021,"102,086","95,938","6,148",6.0
CN0611500000000,6,115,"Yuba County, CA",2021,"32,715","30,083","2,632",8.0
CN0800100000000,8,1,"Adams County, CO",2021,"289,766","272,317","17,449",6.0
CN0800300000000,8,3,"Alamosa County, CO",2021,"7,888","7,397",491,6.2
CN0800500000000,8,5,"Arapahoe County, CO",2021,"368,721","347,241","21,480",5.8
CN0800700000000,8,7,"Archuleta County, CO",2021,"6,485","6,122",363,5.6
CN0800900000000,8,9,"Baca County, CO",2021,"1,657","1,610",47,2.8
CN0801100000000,8,11,"Bent County, CO",2021,"1,694","1,569",125,7.4
CN0801300000000,8,13,"Boulder County, CO",2021,"188,886","180,118","8,768",4.6
CN0801400000000,8,14,"Broomfield County/city, CO",2021,"43,136","41,193","1,943",4.5
CN0801500000000,8,15,"Chaffee County, CO",2021,"9,470","9,049",421,4.4
CN0801700000000,8,17,"Cheyenne County, CO",2021,961,935,26,2.7
CN0801900000000,8,19,"Clear Creek County, CO",2021,"5,805","5,470",335,5.8
CN0802100000000,8,21,"Conejos County, CO",2021,"3,553","3,357",196,5.5
CN0802300000000,8,23,"Costilla County, CO",2021,"1,331","1,218",113,8.5
CN0802500000000,8,25,"Crowley County, CO",2021,"1,796","1,716",80,4.5
CN0802700000000,8,27,"Custer County, CO",2021,"2,106","2,009",97,4.6
CN0802900000000,8,29,"Delta County, CO",2021,"11,717","10,922",795,6.8
CN0803100000000,8,31,"Denver County/city, CO",2021,"435,122","409,924","25,198",5.8
CN0803300000000,8,33,"Dolores County, CO",2021,"1,079","1,019",60,5.6
CN0803500000000,8,35,"Douglas County, CO",2021,"207,386","198,839","8,547",4.1
CN0803700000000,8,37,"Eagle County, CO",2021,"33,698","32,017","1,681",5.0
CN0803900000000,8,39,"Elbert County, CO",2021,"14,807","14,201",606,4.1
CN0804100000000,8,41,"El Paso County, CO",2021,"364,009","343,636","20,373",5.6
CN0804300000000,8,43,"Fremont County, CO",2021,"15,732","14,596","1,136",7.2
CN0804500000000,8,45,"Garfield County, CO",2021,"32,119","30,542","1,577",4.9
CN0804700000000,8,47,"Gilpin County, CO",2021,"3,660","3,424",236,6.4
CN0804900000000,8,49,"Grand County, CO",2021,"8,909","8,487",422,4.7
CN0805100000000,8,51,"Gunnison County, CO",2021,"10,289","9,842",447,4.3
CN0805300000000,8,53,"Hinsdale County, CO",2021,365,349,16,4.4
CN0805500000000,8,55,"Huerfano County, CO",2021,"2,477","2,256",221,8.9
CN0805700000000,8,57,"Jackson County, CO",2021,743,709,34,4.6
CN0805900000000,8,59,"Jefferson County, CO",2021,"333,267","316,071","17,196",5.2
CN0806100000000,8,61,"Kiowa County, CO",2021,764,732,32,4.2
CN0806300000000,8,63,"Kit Carson County, CO",2021,"3,775","3,634",141,3.7
CN0806500000000,8,65,"Lake County, CO",2021,"4,214","3,995",219,5.2
CN0806700000000,8,67,"La Plata County, CO",2021,"28,446","26,758","1,688",5.9
CN0806900000000,8,69,"Larimer County, CO",2021,"199,215","189,264","9,951",5.0
CN0807100000000,8,71,"Las Animas County, CO",2021,"6,086","5,650",436,7.2
CN0807300000000,8,73,"Lincoln County, CO",2021,"1,705","1,603",102,6.0
CN0807500000000,8,75,"Logan County, CO",2021,"10,797","10,297",500,4.6
CN0807700000000,8,77,"Mesa County, CO",2021,"78,564","74,017","4,547",5.8
CN0807900000000,8,79,"Mineral County, CO",2021,389,364,25,6.4
CN0808100000000,8,81,"Moffat County, CO",2021,"6,276","5,918",358,5.7
CN0808300000000,8,83,"Montezuma County, CO",2021,"11,422","10,667",755,6.6
CN0808500000000,8,85,"Montrose County, CO",2021,"19,362","18,202","1,160",6.0
CN0808700000000,8,87,"Morgan County, CO",2021,"14,016","13,194",822,5.9
CN0808900000000,8,89,"Otero County, CO",2021,"7,515","6,984",531,7.1
CN0809100000000,8,91,"Ouray County, CO",2021,"2,480","2,353",127,5.1
CN0809300000000,8,93,"Park County, CO",2021,"9,178","8,713",465,5.1
CN0809500000000,8,95,"Phillips County, CO",2021,"2,270","2,194",76,3.3
CN0809700000000,8,97,"Pitkin County, CO",2021,"11,226","10,603",623,5.5
CN0809900000000,8,99,"Prowers County, CO",2021,"5,693","5,399",294,5.2
CN0810100000000,8,101,"Pueblo County, CO",2021,"75,347","69,191","6,156",8.2
CN0810300000000,8,103,"Rio Blanco County, CO",2021,"2,933","2,764",169,5.8
CN0810500000000,8,105,"Rio Grande County, CO",2021,"5,257","4,886",371,7.1
CN0810700000000,8,107,"Routt County, CO",2021,"13,680","12,989",691,5.1
CN0810900000000,8,109,"Saguache County, CO",2021,"3,002","2,798",204,6.8
CN0811100000000,8,111,"San Juan County, CO",2021,422,401,21,5.0
CN0811300000000,8,113,"San Miguel County, CO",2021,"5,271","4,972",299,5.7
CN0811500000000,8,115,"Sedgwick County, CO",2021,"1,120","1,074",46,4.1
CN0811700000000,8,117,"Summit County, CO",2021,"19,608","18,676",932,4.8
CN0811900000000,8,119,"Teller County, CO",2021,"12,626","11,967",659,5.2
CN0812100000000,8,121,"Washington County, CO",2021,"2,300","2,206",94,4.1
CN0812300000000,8,123,"Weld County, CO",2021,"167,535","157,797","9,738",5.8
CN0812500000000,8,125,"Yuma County, CO",2021,"5,134","4,973",161,3.1
CN0911000000000,9,110,"Capitol Planning Region, CT",2021,"498,009","464,778","33,231",6.7
CN0912000000000,9,120,"Greater Bridgeport Planning Region, CT",2021,"162,769","150,682","12,087",7.4
CN0913000000000,9,130,"Lower Connecticut River Valley Planning Region, CT",2021,"93,066","87,935","5,131",5.5
CN0914000000000,9,140,"Naugatuck Valley Planning Region, CT",2021,"232,158","215,782","16,376",7.1
CN0915000000000,9,150,"Northeastern Connecticut Planning Region, CT",2021,"49,736","46,652","3,084",6.2
CN0916000000000,9,160,"Northwest Hills Planning Region, CT",2021,"59,105","55,642","3,463",5.9
CN0917000000000,9,170,"South Central Connecticut Planning Region, CT",2021,"299,833","280,371","19,462",6.5
CN0918000000000,9,180,"Southeastern Connecticut Planning Region, CT",2021,"135,592","125,825","9,767",7.2
CN0919000000000,9,190,"Western Connecticut Planning Region, CT",2021,"320,093","303,177","16,916",5.3
CN1000100000000,10,1,"Kent County, DE",2021,"85,110","80,009","5,101",6.0
CN1000300000000,10,3,"New Castle County, DE",2021,"298,340","282,036","16,304",5.5
CN1000500000000,10,5,"Sussex County, DE",2021,"110,710","105,215","5,495",5.0
CN1100100000000,11,1,District of Columbia,2021,"379,236","353,551","25,685",6.8
CN1200100000000,12,1,"Alachua County, FL",2021,"137,117","131,589","5,528",4.0
CN1200300000000,12,3,"Baker County, FL",2021,"11,911","11,450",461,3.9
CN1200500000000,12,5,"Bay County, FL",2021,"86,099","82,616","3,483",4.0
CN1200700000000,12,7,"Bradford County, FL",2021,"10,064","9,592",472,4.7
CN1200900000000,12,9,"Brevard County, FL",2021,"287,953","275,874","12,079",4.2
CN1201100000000,12,11,"Broward County, FL",2021,"1,020,150","969,550","50,600",5.0
CN1201300000000,12,13,"Calhoun County, FL",2021,"4,883","4,660",223,4.6
CN1201500000000,12,15,"Charlotte County, FL",2021,"69,191","65,888","3,303",4.8
CN1201700000000,12,17,"Citrus County, FL",2021,"50,584","47,773","2,811",5.6
CN1201900000000,12,19,"Clay County, FL",2021,"106,623","102,724","3,899",3.7
CN1202100000000,12,21,"Collier County, FL",2021,"167,551","160,805","6,746",4.0
CN1202300000000,12,23,"Columbia County, FL",2021,"26,981","25,651","1,330",4.9
